protocol=2 seed=67 ops=10000
DET scan_inverted 0
DET scan_snapshot 1
DET delrange_empty ok
SCAN [key3395, key8369) size=51
SCAN [key34, key7181) size=48
SCAN [key3229, key327) size=0
SCAN [key3896, key5741) size=26
SCAN [key5871, key6793) size=8
SCAN [key1205, key6458) size=60
SCAN [key5521, key6733) size=13
SCAN [key138, key311) size=7
SCAN [key1025, key6775) size=86
SCAN [key6041, key9787) size=7
SCAN [key2789, key3500) size=3
SCAN [key525, key7977) size=19
SCAN [key7770, key790) size=0
SCAN [key1630, key2053) size=0
SCAN [key2887, key4452) size=18
SCAN [key2280, key3471) size=9
SCAN [key5853, key6478) size=0
SCAN [key2748, key4018) size=1
SCAN [key7640, key8095) size=1
SCAN [key4269, key9427) size=12
SCAN [key3336, key7661) size=2
SCAN [key8398, key8664) size=1
SCAN [key6362, key7646) size=1
SCAN [key1460, key4659) size=5
SCAN [key3656, key6953) size=4
SCAN [key3972, key4076) size=0
SCAN [key1396, key9294) size=29
SCAN [key4580, key7440) size=15
SCAN [key3550, key3899) size=0
SCAN [key1821, key9100) size=10
SCAN [key6705, key8843) size=3
SCAN [key5747, key830) size=8
SCAN [key8445, key8891) size=0
SCAN [key1221, key2986) size=6
SCAN [key6426, key9378) size=8
SCAN [key2900, key8749) size=1
SCAN [key2561, key9732) size=14
SCAN [key5110, key6055) size=0
SCAN [key7518, key7619) size=2
SCAN [key8047, key9594) size=13
SCAN [key4104, key8708) size=7
SCAN [key8521, key8566) size=0
SCAN [key1992, key9951) size=33
SCAN [key8380, key8913) size=3
SCAN [key3878, key9727) size=29
SCAN [key6783, key7747) size=2
SCAN [key33, key5893) size=1
SCAN [key1431, key3992) size=11
SCAN [key5034, key7390) size=4
SCAN [key5532, key5808) size=1
SCAN [key4502, key6210) size=9
SCAN [key8489, key9908) size=17
SCAN [key1650, key7325) size=22
SCAN [key5249, key6435) size=7
SCAN [key6799, key7827) size=3
SCAN [key5896, key8952) size=13
SCAN [key4888, key8010) size=18
SCAN [key5771, key9139) size=16
SCAN [key2602, key4802) size=3
SCAN [key4816, key7200) size=6
SCAN [key2988, key3992) size=0
SCAN [key3085, key9211) size=23
SCAN [key3141, key9496) size=21
SCAN [key9303, key9680) size=7
SCAN [key465, key9095) size=16
SCAN [key4885, key6341) size=0
SCAN [key1734, key1807) size=0
SCAN [key1599, key4529) size=8
SCAN [key6686, key686) size=2
SCAN [key1794, key241) size=3
SCAN [key6261, key9858) size=14
SCAN [key628, key7102) size=4
SCAN [key1304, key2981) size=15
SCAN [key2009, key2894) size=4
SCAN [key4894, key5807) size=4
SCAN [key1848, key6393) size=29
SCAN [key7977, key841) size=3
SCAN [key7731, key9941) size=15
SCAN [key2148, key8364) size=37
SCAN [key3376, key4699) size=0
SCAN [key7430, key8100) size=0
SCAN [key6616, key9155) size=3
SCAN [key2995, key3653) size=3
SCAN [key4942, key7924) size=9
SCAN [key716, key8213) size=2
SCAN [key5413, key8121) size=11
SCAN [key413, key9711) size=18
SCAN [key596, key8891) size=11
SCAN [key6776, key7148) size=0
SCAN [key7955, key9977) size=18
GET key9962 => value75412
SCAN [key1450, key7216) size=21
SCAN [key2224, key3393) size=2
SCAN [key5480, key7665) size=9
SCAN [key3211, key338) size=0
SCAN [key3966, key6859) size=11
SCAN [key3127, key5481) size=6
SCAN [key206, key9755) size=47
SCAN [key7987, key8885) size=4
SCAN [key1544, key2959) size=0
SCAN [key1439, key4486) size=2
SCAN [key1974, key3155) size=1
SCAN [key2051, key7072) size=2
SCAN [key4413, key7195) size=3
SCAN [key6309, key7710) size=4
SCAN [key5976, key6853) size=4
GET key6253 => value10548
SCAN [key2376, key3071) size=2
SCAN [key1080, key2689) size=4
SCAN [key3228, key924) size=14
SCAN [key2242, key6782) size=28
SCAN [key553, key6820) size=1
SCAN [key5143, key545) size=0
SCAN [key1640, key8440) size=15
SCAN [key3784, key5880) size=7
SCAN [key5724, key9786) size=22
SCAN [key771, key8131) size=1
SCAN [key2291, key6683) size=10
SCAN [key20, key823) size=17
SCAN [key5259, key6465) size=2
SCAN [key5060, key5795) size=0
SCAN [key4444, key8096) size=4
SCAN [key3178, key7219) size=8
SCAN [key4524, key9192) size=7
SCAN [key4796, key967) size=7
SCAN [key8156, key8952) size=0
SCAN [key1670, key2467) size=2
SCAN [key3466, key5990) size=6
SCAN [key4054, key7840) size=9
SCAN [key4833, key5539) size=2
SCAN [key1122, key7860) size=8
SCAN [key7760, key9844) size=17
SCAN [key4990, key8868) size=4
SCAN [key1205, key3166) size=7
SCAN [key3759, key9181) size=7
SCAN [key6701, key7846) size=4
SCAN [key6362, key6409) size=0
SCAN [key3506, key877) size=7
SCAN [key4683, key6385) size=2
GET key9943 => value52723
SCAN [key4932, key7447) size=2
SCAN [key1834, key8535) size=4
SCAN [key4246, key87) size=5
SCAN [key1123, key4221) size=0
SCAN [key2294, key2431) size=0
GET key9998 => value49395
SCAN [key1276, key3050) size=1
SCAN [key4959, key7913) size=8
SCAN [key232, key8818) size=15
SCAN [key16, key8540) size=20
SCAN [key5399, key7061) size=1
SCAN [key5174, key587) size=0
SCAN [key7407, key9249) size=2
SCAN [key2281, key651) size=5
SCAN [key1299, key7114) size=14
SCAN [key1204, key2738) size=9
SCAN [key4348, key999) size=42
SCAN [key1610, key1975) size=2
SCAN [key4639, key6294) size=0
SCAN [key2430, key8892) size=19
